"scenario","ratio_value","setting_seed","repetition","x_stop","n_target_total","n_marker_actual","n_target_band","x_end","x_count","n_count","c_true","c_hat","sigma_L","valid","invalid_reason"
"Beta centre-high",2,202123,22,333,210000,103974,2932,0.290948151290343,333,151,210000,231556.291390728,10.2488712786515,TRUE,NA
"Beta centre-high",2,202123,22,800,210000,103974,2932,0.394365271260375,800,379,210000,221635.883905013,6.90430236648355,TRUE,NA
"Beta centre-high",2,202123,23,333,210000,104679,2903,0.293355640816723,333,190,210000,184026.315789474,9.56272847417632,TRUE,NA
"Beta centre-high",2,202123,23,800,210000,104679,2903,0.391913815778965,800,388,210000,216494.845360825,6.85983693462991,TRUE,NA
"Beta centre-high",2,202123,24,333,210000,104820,2879,0.297329298128806,333,167,210000,209371.25748503,9.93450735791223,TRUE,NA
"Beta centre-high",2,202123,24,800,210000,104820,2879,0.397042836774196,800,407,210000,206388.206388206,6.77157230364179,TRUE,NA
"Beta centre-high",2,202123,25,333,210000,100941,2787,0.292141748072847,333,157,210000,222707.006369427,10.1246463858931,TRUE,NA
"Beta centre-high",2,202123,25,800,210000,100941,2787,0.401858867720428,800,383,210000,219321.148825065,6.88431750196318,TRUE,NA
"Beta centre-high",2,202123,26,333,210000,102917,2815,0.294003876707729,333,168,210000,208125,9.91655214513914,TRUE,NA
"Beta centre-high",2,202123,26,800,210000,102917,2815,0.393776791363013,800,382,210000,219895.287958115,6.88927988723264,TRUE,NA
"Beta centre-high",2,202123,27,333,210000,99200,2745,0.292640521877417,333,146,210000,239486.301369863,10.3589259872047,TRUE,NA
"Beta centre-high",2,202123,27,800,210000,99200,2745,0.402147352289265,800,384,210000,218750,6.87937741079022,TRUE,NA
"Beta centre-high",2,202123,28,333,210000,106081,2784,0.29507404745898,333,181,210000,193176.79558011,9.69859864660789,TRUE,NA
"Beta centre-high",2,202123,28,800,210000,106081,2784,0.403261830522604,800,424,210000,198113.20754717,6.69843806822168,TRUE,NA
"Beta centre-high",2,202123,29,333,210000,108325,2905,0.285929695046757,333,155,210000,225580.64516129,10.1651525298793,TRUE,NA
"Beta centre-high",2,202123,29,800,210000,108325,2905,0.386928645628862,800,382,210000,219895.287958115,6.88927988723264,TRUE,NA
"Beta centre-high",2,202123,30,333,210000,100925,2848,0.291164838952616,333,144,210000,242812.5,10.4047412926943,TRUE,NA
"Beta centre-high",2,202123,30,800,210000,100925,2848,0.392760256435566,800,358,210000,234636.87150838,7.01549198469208,TRUE,NA
"Beta centre-high",2,202123,31,333,210000,111688,2705,0.29631092313756,333,191,210000,183062.827225131,9.54830968631948,TRUE,NA
"Beta centre-high",2,202123,31,800,210000,111688,2705,0.406168399005553,800,461,210000,182212.581344902,6.55561902973741,TRUE,NA
"Beta centre-high",2,202123,32,333,210000,102829,2871,0.294039772059741,333,159,210000,219905.660377358,10.0850026615991,TRUE,NA
"Beta centre-high",2,202123,32,800,210000,102829,2871,0.399888940995328,800,397,210000,211586.901763224,6.81711696907119,TRUE,NA
"Beta centre-high",2,202123,33,333,210000,97169,2774,0.292048216306394,333,165,210000,211909.090909091,9.97097074158352,TRUE,NA
"Beta centre-high",2,202123,33,800,210000,97169,2774,0.397964190116613,800,386,210000,217616.580310881,6.86956349739337,TRUE,NA
"Beta centre-high",2,202123,34,333,210000,106113,2949,0.291689826056142,333,153,210000,228529.411764706,10.2065505459796,TRUE,NA
"Beta centre-high",2,202123,34,800,210000,106113,2949,0.388727525439784,800,344,210000,244186.046511628,7.09605061532713,TRUE,NA
"Beta centre-high",2,202123,35,333,210000,104702,2871,0.284780959833831,333,164,210000,213201.219512195,9.98948480551183,TRUE,NA
"Beta centre-high",2,202123,35,800,210000,104702,2871,0.387408493124841,800,412,210000,203883.495145631,6.74951935722968,TRUE,NA
"Beta centre-high",2,202123,36,333,210000,106692,2807,0.29313642654715,333,160,210000,218531.25,10.0654953640372,TRUE,NA
"Beta centre-high",2,202123,36,800,210000,106692,2807,0.395720562525359,800,402,210000,208955.223880597,6.79409955652486,TRUE,NA
"Beta centre-high",2,202123,37,333,210000,101770,2758,0.294722573367166,333,187,210000,186978.609625668,9.60677535660802,TRUE,NA
"Beta centre-high",2,202123,37,800,210000,101770,2758,0.403495618931296,800,434,210000,193548.387096774,6.65775048704906,TRUE,NA
