"scenario","ratio_value","setting_seed","repetition","x_stop","n_target_total","n_marker_actual","n_target_band","x_end","x_count","n_count","c_true","c_hat","sigma_L","valid","invalid_reason"
"Beta left-high",5,403123,22,333,525000,104802,26154,0.0133619248163692,333,67,525000,521865.671641791,13.7137860660992,TRUE,NA
"Beta left-high",5,403123,22,800,525000,104802,26154,0.0239486945959227,800,165,525000,509090.909090909,9.04932193589579,TRUE,NA
"Beta left-high",5,403123,23,333,525000,105542,26324,0.0128730444142358,333,64,525000,546328.125,13.9665384732028,TRUE,NA
"Beta left-high",5,403123,23,800,525000,105542,26324,0.0230443621689838,800,158,525000,531645.569620253,9.19648335691042,TRUE,NA
"Beta left-high",5,403123,24,333,525000,103370,26421,0.0123120079984591,333,51,525000,685588.235294118,15.3262072378003,TRUE,NA
"Beta left-high",5,403123,24,800,525000,103370,26421,0.0229643606815973,800,126,525000,666666.666666667,10.0324097931904,TRUE,NA
"Beta left-high",5,403123,25,333,525000,101485,26238,0.013034973633197,333,71,525000,492464.788732394,13.4037034936613,TRUE,NA
"Beta left-high",5,403123,25,800,525000,101485,26238,0.0240596237246968,800,149,525000,563758.389261745,9.4020349315005,TRUE,NA
"Beta left-high",5,403123,26,333,525000,108003,26148,0.0119336622620659,333,49,525000,713571.428571429,15.5851156420642,TRUE,NA
"Beta left-high",5,403123,26,800,525000,108003,26148,0.0219960656366796,800,125,525000,672000,10.064003522129,TRUE,NA
"Beta left-high",5,403123,27,333,525000,106677,26203,0.0121918615419058,333,76,525000,460065.789473684,13.0534724993725,TRUE,NA
"Beta left-high",5,403123,27,800,525000,106677,26203,0.0234284421109555,800,164,525000,512195.12195122,9.06971756172824,TRUE,NA
"Beta left-high",5,403123,28,333,525000,105257,26046,0.0137316244247613,333,80,525000,437062.5,12.7989920276346,TRUE,NA
"Beta left-high",5,403123,28,800,525000,105257,26046,0.0243260770137833,800,180,525000,466666.666666667,8.76582696891626,TRUE,NA
"Beta left-high",5,403123,29,333,525000,105933,26073,0.0124728262791221,333,63,525000,555000,14.0550473372953,TRUE,NA
"Beta left-high",5,403123,29,800,525000,105933,26073,0.0230686251476282,800,150,525000,560000,9.37821057345647,TRUE,NA
"Beta left-high",5,403123,30,333,525000,113479,26437,0.0125319330283711,333,73,525000,478972.602739726,13.2589780259761,TRUE,NA
"Beta left-high",5,403123,30,800,525000,113479,26437,0.0225980251974348,800,173,525000,485549.132947977,8.89312291051442,TRUE,NA
"Beta left-high",5,403123,31,333,525000,106347,26343,0.0128308808762386,333,64,525000,546328.125,13.9665384732028,TRUE,NA
"Beta left-high",5,403123,31,800,525000,106347,26343,0.0238804877135242,800,174,525000,482758.620689655,8.87442568627627,TRUE,NA
"Beta left-high",5,403123,32,333,525000,108065,26643,0.0123487535798724,333,71,525000,492464.788732394,13.4037034936613,TRUE,NA
"Beta left-high",5,403123,32,800,525000,108065,26643,0.0233390193570093,800,170,525000,494117.647058824,8.95029029167148,TRUE,NA
"Beta left-high",5,403123,33,333,525000,105382,26460,0.0125990257746212,333,66,525000,529772.727272727,13.7959903029324,TRUE,NA
"Beta left-high",5,403123,33,800,525000,105382,26460,0.0223205125761702,800,163,525000,515337.423312883,9.09031683413498,TRUE,NA
"Beta left-high",5,403123,34,333,525000,104071,26259,0.0129392222833191,333,59,525000,592627.118644068,14.4328002254304,TRUE,NA
"Beta left-high",5,403123,34,800,525000,104071,26259,0.022871807730054,800,146,525000,575342.465753425,9.47508931769804,TRUE,NA
"Beta left-high",5,403123,35,333,525000,102515,26073,0.013674042902492,333,73,525000,478972.602739726,13.2589780259761,TRUE,NA
"Beta left-high",5,403123,35,800,525000,102515,26073,0.0245475492538867,800,164,525000,512195.12195122,9.06971756172824,TRUE,NA
"Beta left-high",5,403123,36,333,525000,106163,25971,0.0122674858091845,333,65,525000,537923.076923077,13.8802143632441,TRUE,NA
"Beta left-high",5,403123,36,800,525000,106163,25971,0.0225967668519962,800,151,525000,556291.390728477,9.35464229440858,TRUE,NA
"Beta left-high",5,403123,37,333,525000,105653,26396,0.0120191161641707,333,62,525000,563951.612903226,14.1458304635712,TRUE,NA
"Beta left-high",5,403123,37,800,525000,105653,26396,0.022707619914768,800,161,525000,521739.130434783,9.13213929677269,TRUE,NA
"Beta left-high",5,403123,38,333,525000,109058,26233,0.0128426411624313,333,68,525000,514191.176470588,13.633525606125,TRUE,NA
"Beta left-high",5,403123,38,800,525000,109058,26233,0.0236516585073527,800,170,525000,494117.647058824,8.95029029167148,TRUE,NA
"Beta left-high",5,403123,39,333,525000,102780,26381,0.0127917332586229,333,78,525000,448269.230769231,12.9235956733636,TRUE,NA
"Beta left-high",5,403123,39,800,525000,102780,26381,0.0235934741720144,800,160,525000,525000,9.15336915531238,TRUE,NA
"Beta left-high",5,403123,40,333,525000,107024,26288,0.0132315087750023,333,73,525000,478972.602739726,13.2589780259761,TRUE,NA
"Beta left-high",5,403123,40,800,525000,107024,26288,0.0233099226865866,800,169,525000,497041.420118343,8.96971373715795,TRUE,NA
"Beta left-high",5,403123,41,333,525000,107139,26405,0.0133477856328238,333,76,525000,460065.789473684,13.0534724993725,TRUE,NA
"Beta left-high",5,403123,41,800,525000,107139,26405,0.0235672984841748,800,161,525000,521739.130434783,9.13213929677269,TRUE,NA
"Beta left-high",5,403123,42,333,525000,96686,26142,0.0126701791907629,333,52,525000,672403.846153846,15.2026934860618,TRUE,NA
"Beta left-high",5,403123,42,800,525000,96686,26142,0.0226577909945081,800,131,525000,641221.374045802,9.88028566166077,TRUE,NA
"Beta left-high",5,403123,43,333,525000,100206,26038,0.0132152043892757,333,72,525000,485625,13.3305320903684,TRUE,NA
"Beta left-high",5,403123,43,800,525000,100206,26038,0.0239041267088469,800,164,525000,512195.12195122,9.06971756172824,TRUE,NA
"Beta left-high",5,403123,44,333,525000,97528,26406,0.0131281216301618,333,64,525000,546328.125,13.9665384732028,TRUE,NA
"Beta left-high",5,403123,44,800,525000,97528,26406,0.0228122837087078,800,147,525000,571428.571428571,9.45046971201844,TRUE,NA
"Beta left-high",5,403123,45,333,525000,108919,26276,0.0139564199223322,333,64,525000,546328.125,13.9665384732028,TRUE,NA
"Beta left-high",5,403123,45,800,525000,108919,26276,0.0242450261504379,800,158,525000,531645.569620253,9.19648335691042,TRUE,NA
"Beta left-high",5,403123,46,333,525000,104162,25836,0.0132003044292109,333,61,525000,573196.721311475,14.2389825181774,TRUE,NA
"Beta left-high",5,403123,46,800,525000,104162,25836,0.0236353711765299,800,144,525000,583333.333333333,9.52515676185271,TRUE,NA
"Beta left-high",5,403123,47,333,525000,102330,26385,0.0122318524125462,333,64,525000,546328.125,13.9665384732028,TRUE,NA
"Beta left-high",5,403123,47,800,525000,102330,26385,0.0232152892510549,800,171,525000,491228.070175439,8.93105251676233,TRUE,NA
"Beta left-high",5,403123,48,333,525000,102951,26345,0.0130007530480317,333,67,525000,521865.671641791,13.7137860660992,TRUE,NA
"Beta left-high",5,403123,48,800,525000,102951,26345,0.024401380272866,800,167,525000,502994.011976048,9.00912905970284,TRUE,NA
"Beta left-high",5,403123,49,333,525000,102243,26299,0.0130928149278381,333,65,525000,537923.076923077,13.8802143632441,TRUE,NA
"Beta left-high",5,403123,49,800,525000,102243,26299,0.0237428300506691,800,165,525000,509090.909090909,9.04932193589579,TRUE,NA
"Beta left-high",5,403123,50,333,525000,101578,26237,0.012622661517887,333,62,525000,563951.612903226,14.1458304635712,TRUE,NA
"Beta left-high",5,403123,50,800,525000,101578,26237,0.0237802119980939,800,162,525000,518518.518518519,9.11112297991595,TRUE,NA
"Beta left-high",5,403123,51,333,525000,101307,26007,0.0128296564965844,333,65,525000,537923.076923077,13.8802143632441,TRUE,NA
"Beta left-high",5,403123,51,800,525000,101307,26007,0.024131137417477,800,172,525000,488372.093023256,8.91199763112317,TRUE,NA
"Beta left-high",5,403123,52,333,525000,102812,26193,0.0132232595207756,333,65,525000,537923.076923077,13.8802143632441,TRUE,NA
"Beta left-high",5,403123,52,800,525000,102812,26193,0.0237904964129354,800,171,525000,491228.070175439,8.93105251676233,TRUE,NA
"Beta left-high",5,403123,53,333,525000,100689,26127,0.0126751488800274,333,87,525000,401896.551724138,12.3998679694215,TRUE,NA
"Beta left-high",5,403123,53,800,525000,100689,26127,0.0231643170965476,800,161,525000,521739.130434783,9.13213929677269,TRUE,NA
"Beta left-high",5,403123,54,333,525000,106078,26261,0.0134619703501368,333,76,525000,460065.789473684,13.0534724993725,TRUE,NA
"Beta left-high",5,403123,54,800,525000,106078,26261,0.0237460505807826,800,174,525000,482758.620689655,8.87442568627627,TRUE,NA
"Beta left-high",5,403123,55,333,525000,105960,26054,0.0114979507685101,333,49,525000,713571.428571429,15.5851156420642,TRUE,NA
"Beta left-high",5,403123,55,800,525000,105960,26054,0.0229573499405803,800,139,525000,604316.54676259,9.65539294573709,TRUE,NA
"Beta left-high",5,403123,56,333,525000,99804,26075,0.0126993341119571,333,60,525000,582750,14.3346037123501,TRUE,NA
"Beta left-high",5,403123,56,800,525000,99804,26075,0.0230259862743761,800,124,525000,677419.35483871,10.0960055558496,TRUE,NA
"Beta left-high",5,403123,57,333,525000,107221,26300,0.0132306985114952,333,79,525000,442594.936708861,12.860656103188,TRUE,NA
"Beta left-high",5,403123,57,800,525000,107221,26300,0.0242823394587414,800,192,525000,437500,8.56548307025105,TRUE,NA
"Beta left-high",5,403123,58,333,525000,110018,26208,0.0125120104153658,333,69,525000,506739.130434783,13.5551367811372,TRUE,NA
"Beta left-high",5,403123,58,800,525000,110018,26208,0.0231623043742338,800,183,525000,459016.393442623,8.71372340831366,TRUE,NA
