"scenario","ratio_value","setting_seed","repetition","x_stop","n_target_total","n_marker_actual","n_target_band","x_end","x_count","n_count","c_true","c_hat","sigma_L","valid","invalid_reason"
"CSR",2,102123,23,333,210000,104719,10647,0.0298158030491322,333,164,210000,213201.219512195,9.98948480551183,TRUE,NA
"CSR",2,102123,23,800,210000,104719,10647,0.0736135768238455,800,425,210000,197647.058823529,6.69429448546521,TRUE,NA
"CSR",2,102123,24,333,210000,102147,10283,0.0320983061101288,333,166,210000,210632.530120482,9.95264591849202,TRUE,NA
"CSR",2,102123,24,800,210000,102147,10283,0.0745781292207539,800,394,210000,213197.969543147,6.83116955969639,TRUE,NA
"CSR",2,102123,25,333,210000,107026,10554,0.0311312219128013,333,177,210000,197542.372881356,9.76275432778563,TRUE,NA
"CSR",2,102123,25,800,210000,107026,10554,0.0723273728508502,800,378,210000,222222.222222222,6.90935549443293,TRUE,NA
"CSR",2,102123,26,333,210000,105958,10431,0.0312783617991954,333,167,210000,209371.25748503,9.93450735791223,TRUE,NA
"CSR",2,102123,26,800,210000,105958,10431,0.0798235000111163,800,428,210000,196261.682242991,6.68196474659456,TRUE,NA
"CSR",2,102123,27,333,210000,100769,10519,0.0342005512211472,333,173,210000,202109.826589595,9.82942852517615,TRUE,NA
"CSR",2,102123,27,800,210000,100769,10519,0.0827054511755705,800,431,210000,194895.591647332,6.66978433248901,TRUE,NA
"CSR",2,102123,28,333,210000,106107,10673,0.030697455862537,333,161,210000,217173.913043478,10.0461932176168,TRUE,NA
"CSR",2,102123,28,800,210000,106107,10673,0.0712874776218086,800,406,210000,206896.551724138,6.77603931255901,TRUE,NA
"CSR",2,102123,29,333,210000,102466,10554,0.0306243060622364,333,171,210000,204473.684210526,9.86375836520729,TRUE,NA
"CSR",2,102123,29,800,210000,102466,10554,0.0788810520898551,800,435,210000,193103.448275862,6.65377130960709,TRUE,NA
"CSR",2,102123,30,333,210000,109948,10360,0.0320809849072248,333,189,210000,185000,9.57727778826045,TRUE,NA
"CSR",2,102123,30,800,210000,109948,10360,0.077053303597495,800,410,210000,204878.048780488,6.75828460453265,TRUE,NA
"CSR",2,102123,31,333,210000,104261,10634,0.0311221121810377,333,165,210000,211909.090909091,9.97097074158352,TRUE,NA
"CSR",2,102123,31,800,210000,104261,10634,0.07506991061382,800,407,210000,206388.206388206,6.77157230364179,TRUE,NA
"CSR",2,102123,32,333,210000,108954,10435,0.036061730934307,333,218,210000,160389.908256881,9.20248643337667,TRUE,NA
"CSR",2,102123,32,800,210000,108954,10435,0.0838192058727145,800,456,210000,184210.526315789,6.57373496992597,TRUE,NA
"CSR",2,102123,33,333,210000,101647,10344,0.0330965279135853,333,180,210000,194250,9.71440952806755,TRUE,NA
"CSR",2,102123,33,800,210000,101647,10344,0.0795002488885075,800,427,210000,196721.31147541,6.68605792978917,TRUE,NA
"CSR",2,102123,34,333,210000,97984,10522,0.0307318705599755,333,134,210000,260932.835820896,10.6508714476843,TRUE,NA
"CSR",2,102123,34,800,210000,97984,10522,0.0716035729274154,800,351,210000,239316.239316239,7.05508294660329,TRUE,NA
"CSR",2,102123,35,333,210000,102456,10487,0.0295187949668616,333,159,210000,219905.660377358,10.0850026615991,TRUE,NA
"CSR",2,102123,35,800,210000,102456,10487,0.071431816322729,800,371,210000,226415.094339623,6.94538298375246,TRUE,NA
"CSR",2,102123,36,333,210000,104774,10506,0.0304494276642799,333,171,210000,204473.684210526,9.86375836520729,TRUE,NA
"CSR",2,102123,36,800,210000,104774,10506,0.0731189323123544,800,374,210000,224598.930481283,6.92980048831585,TRUE,NA
"CSR",2,102123,37,333,210000,105132,10386,0.0324067685287446,333,172,210000,203284.88372093,9.84650861001883,TRUE,NA
"CSR",2,102123,37,800,210000,105132,10386,0.0739984333049506,800,390,210000,215384.615384615,6.85019653254194,TRUE,NA
"CSR",2,102123,38,333,210000,104832,10371,0.0352913036476821,333,178,210000,196432.584269663,9.74648512051155,TRUE,NA
"CSR",2,102123,38,800,210000,104832,10371,0.080412620678544,800,428,210000,196261.682242991,6.68196474659456,TRUE,NA
"CSR",2,102123,39,333,210000,106736,10651,0.030260280938819,333,168,210000,208125,9.91655214513914,TRUE,NA
"CSR",2,102123,39,800,210000,106736,10651,0.0750355350319296,800,420,210000,2e+05,6.7151835941356,TRUE,NA
"CSR",2,102123,40,333,210000,97589,10658,0.0321754275355488,333,160,210000,218531.25,10.0654953640372,TRUE,NA
"CSR",2,102123,40,800,210000,97589,10658,0.0750092773232609,800,372,210000,225806.451612903,6.94016479080515,TRUE,NA
"CSR",2,102123,41,333,210000,100301,10547,0.0316600620280951,333,150,210000,233100,10.2703877039828,TRUE,NA
"CSR",2,102123,41,800,210000,100301,10547,0.0757063410710543,800,383,210000,219321.148825065,6.88431750196318,TRUE,NA
"CSR",2,102123,42,333,210000,107339,10544,0.0311770606786013,333,156,210000,224134.615384615,10.144789846321,TRUE,NA
"CSR",2,102123,42,800,210000,107339,10544,0.0743116145022213,800,379,210000,221635.883905013,6.90430236648355,TRUE,NA
"CSR",2,102123,43,333,210000,104345,10451,0.0312419873662293,333,165,210000,211909.090909091,9.97097074158352,TRUE,NA
"CSR",2,102123,43,800,210000,104345,10451,0.075117320753634,800,379,210000,221635.883905013,6.90430236648355,TRUE,NA
"CSR",2,102123,44,333,210000,102034,10323,0.0327593230176717,333,160,210000,218531.25,10.0654953640372,TRUE,NA
"CSR",2,102123,44,800,210000,102034,10323,0.0757881668396294,800,398,210000,211055.27638191,6.81247348869172,TRUE,NA
"CSR",2,102123,45,333,210000,108329,10591,0.0306251891888678,333,171,210000,204473.684210526,9.86375836520729,TRUE,NA
"CSR",2,102123,45,800,210000,108329,10591,0.0747489035129547,800,394,210000,213197.969543147,6.83116955969639,TRUE,NA
"CSR",2,102123,46,333,210000,104513,10370,0.0322927257511765,333,166,210000,210632.530120482,9.95264591849202,TRUE,NA
"CSR",2,102123,46,800,210000,104513,10370,0.0809991210699081,800,409,210000,205378.973105134,6.76269507253102,TRUE,NA
"CSR",2,102123,47,333,210000,105302,10624,0.0318183258641511,333,166,210000,210632.530120482,9.95264591849202,TRUE,NA
"CSR",2,102123,47,800,210000,105302,10624,0.0777855792548507,800,364,210000,230769.230769231,6.982599398931,TRUE,NA
"CSR",2,102123,48,333,210000,100588,10516,0.0315327711869031,333,157,210000,222707.006369427,10.1246463858931,TRUE,NA
"CSR",2,102123,48,800,210000,100588,10516,0.0769559985492378,800,389,210000,215938.303341902,6.8550060370112,TRUE,NA
"CSR",2,102123,49,333,210000,106590,10510,0.0294191136490554,333,181,210000,193176.79558011,9.69859864660789,TRUE,NA
"CSR",2,102123,49,800,210000,106590,10510,0.0737552922219038,800,417,210000,201438.848920863,6.72792555258646,TRUE,NA
"CSR",2,102123,50,333,210000,105175,10488,0.0349164917133749,333,193,210000,181165.803108808,9.51985653390033,TRUE,NA
"CSR",2,102123,50,800,210000,105175,10488,0.0793869327753782,800,426,210000,197183.098591549,6.69016780784906,TRUE,NA
"CSR",2,102123,51,333,210000,107861,10612,0.0323672592639923,333,185,210000,189000,9.6368174714222,TRUE,NA
"CSR",2,102123,51,800,210000,107861,10612,0.0753829376772046,800,405,210000,207407.407407407,6.78052541608063,TRUE,NA
"CSR",2,102123,52,333,210000,108969,10388,0.0331152300350368,333,184,210000,190027.173913043,9.65204760713552,TRUE,NA
"CSR",2,102123,52,800,210000,108969,10388,0.0797439888119698,800,427,210000,196721.31147541,6.68605792978917,TRUE,NA
"CSR",2,102123,53,333,210000,107942,10436,0.0320253337267786,333,180,210000,194250,9.71440952806755,TRUE,NA
"CSR",2,102123,53,800,210000,107942,10436,0.0786379699129611,800,437,210000,192219.679633867,6.6458605227564,TRUE,NA
"CSR",2,102123,54,333,210000,100489,10548,0.0310859924647957,333,155,210000,225580.64516129,10.1651525298793,TRUE,NA
"CSR",2,102123,54,800,210000,100489,10548,0.0746633380185813,800,384,210000,218750,6.87937741079022,TRUE,NA
"CSR",2,102123,55,333,210000,108488,10443,0.0332726957276464,333,187,210000,186978.609625668,9.60677535660802,TRUE,NA
"CSR",2,102123,55,800,210000,108488,10443,0.0771795376203954,800,434,210000,193548.387096774,6.65775048704906,TRUE,NA
"CSR",2,102123,56,333,210000,105879,10509,0.0336685478687286,333,179,210000,195335.195530726,9.73037094417081,TRUE,NA
"CSR",2,102123,56,800,210000,105879,10509,0.0787591792177409,800,411,210000,204379.562043796,6.75389273950461,TRUE,NA
"CSR",2,102123,57,333,210000,112156,10659,0.0303000139538199,333,156,210000,224134.615384615,10.144789846321,TRUE,NA
"CSR",2,102123,57,800,210000,112156,10659,0.0739365327171981,800,400,210000,210000,6.80324679057169,TRUE,NA
"CSR",2,102123,58,333,210000,104153,10679,0.03070561401546,333,156,210000,224134.615384615,10.144789846321,TRUE,NA
"CSR",2,102123,58,800,210000,104153,10679,0.0750346560962498,800,388,210000,216494.845360825,6.85983693462991,TRUE,NA
"CSR",2,102123,59,333,210000,113125,10605,0.0315089859068394,333,170,210000,205676.470588235,9.88118041203675,TRUE,NA
"CSR",2,102123,59,800,210000,113125,10605,0.0741735317278653,800,417,210000,201438.848920863,6.72792555258646,TRUE,NA
"CSR",2,102123,60,333,210000,105362,10360,0.0309141424950212,333,168,210000,208125,9.91655214513914,TRUE,NA
