"scenario","ratio_value","setting_seed","repetition","x_stop","n_target_total","n_marker_actual","n_target_band","x_end","x_count","n_count","c_true","c_hat","sigma_L","valid","invalid_reason"
"Beta right-high",2,302123,9,333,210000,104439,10395,0.430451467473769,333,189,210000,185000,9.57727778826045,TRUE,NA
"Beta right-high",2,302123,9,800,210000,104439,10395,0.522961107869124,800,450,210000,186666.666666667,6.59593731895977,TRUE,NA
"Beta right-high",2,302123,10,333,210000,102702,10627,0.423771101279431,333,148,210000,236250,10.3141536003213,TRUE,NA
"Beta right-high",2,302123,10,800,210000,102702,10627,0.518421401788495,800,377,210000,222811.671087533,6.91443170711925,TRUE,NA
"Beta right-high",2,302123,11,333,210000,106839,10363,0.426247856248505,333,190,210000,184026.315789474,9.56272847417632,TRUE,NA
"Beta right-high",2,302123,11,800,210000,106839,10363,0.518945808204511,800,436,210000,192660.550458716,6.64980802053246,TRUE,NA
"Beta right-high",2,302123,12,333,210000,106264,10541,0.433266783466456,333,170,210000,205676.470588235,9.88118041203675,TRUE,NA
"Beta right-high",2,302123,12,800,210000,106264,10541,0.524027382685679,800,424,210000,198113.20754717,6.69843806822168,TRUE,NA
"Beta right-high",2,302123,13,333,210000,108200,10467,0.432232928542046,333,179,210000,195335.195530726,9.73037094417081,TRUE,NA
"Beta right-high",2,302123,13,800,210000,108200,10467,0.516984372659744,800,394,210000,213197.969543147,6.83116955969639,TRUE,NA
"Beta right-high",2,302123,14,333,210000,107704,10537,0.431918592388236,333,163,210000,214509.202453988,10.0081911539992,TRUE,NA
"Beta right-high",2,302123,14,800,210000,107704,10537,0.519557153153711,800,421,210000,199524.940617577,6.71097131677406,TRUE,NA
"Beta right-high",2,302123,15,333,210000,107629,10462,0.432571170920702,333,178,210000,196432.584269663,9.74648512051155,TRUE,NA
"Beta right-high",2,302123,15,800,210000,107629,10462,0.51670801793125,800,440,210000,190909.090909091,6.63411181852528,TRUE,NA
"Beta right-high",2,302123,16,333,210000,105324,10348,0.430057050724772,333,155,210000,225580.64516129,10.1651525298793,TRUE,NA
"Beta right-high",2,302123,16,800,210000,105324,10348,0.522543174247043,800,407,210000,206388.206388206,6.77157230364179,TRUE,NA
"Beta right-high",2,302123,17,333,210000,99399,10623,0.426034001943354,333,149,210000,234664.429530201,10.2921470492403,TRUE,NA
"Beta right-high",2,302123,17,800,210000,99399,10623,0.514479841320168,800,354,210000,237288.13559322,7.03795101318882,TRUE,NA
"Beta right-high",2,302123,18,333,210000,105052,10533,0.431752449251959,333,159,210000,219905.660377358,10.0850026615991,TRUE,NA
"Beta right-high",2,302123,18,800,210000,105052,10533,0.518218006577042,800,369,210000,227642.276422764,6.95589231487478,TRUE,NA
"Beta right-high",2,302123,19,333,210000,107995,10259,0.431174043713588,333,159,210000,219905.660377358,10.0850026615991,TRUE,NA
"Beta right-high",2,302123,19,800,210000,107995,10259,0.522772250369719,800,435,210000,193103.448275862,6.65377130960709,TRUE,NA
"Beta right-high",2,302123,20,333,210000,102450,10498,0.421122870904601,333,150,210000,233100,10.2703877039828,TRUE,NA
"Beta right-high",2,302123,20,800,210000,102450,10498,0.510603351996333,800,348,210000,241379.310344828,7.07246767948303,TRUE,NA
"Beta right-high",2,302123,21,333,210000,106998,10479,0.428321557134641,333,164,210000,213201.219512195,9.98948480551183,TRUE,NA
"Beta right-high",2,302123,21,800,210000,106998,10479,0.519718211354968,800,378,210000,222222.222222222,6.90935549443293,TRUE,NA
"Beta right-high",2,302123,22,333,210000,103474,10488,0.430156079914213,333,172,210000,203284.88372093,9.84650861001883,TRUE,NA
"Beta right-high",2,302123,22,800,210000,103474,10488,0.521368680657743,800,413,210000,203389.830508475,6.74516433854333,TRUE,NA
"Beta right-high",2,302123,23,333,210000,101960,10491,0.435673552718634,333,149,210000,234664.429530201,10.2921470492403,TRUE,NA
"Beta right-high",2,302123,23,800,210000,101960,10491,0.524776509824699,800,396,210000,212121.212121212,6.82178071664205,TRUE,NA
"Beta right-high",2,302123,24,333,210000,99055,10488,0.428946913592183,333,144,210000,242812.5,10.4047412926943,TRUE,NA
"Beta right-high",2,302123,24,800,210000,99055,10488,0.518569590429768,800,362,210000,232044.198895028,6.9934595362874,TRUE,NA
"Beta right-high",2,302123,25,333,210000,102878,10363,0.435491375525584,333,157,210000,222707.006369427,10.1246463858931,TRUE,NA
"Beta right-high",2,302123,25,800,210000,102878,10363,0.526120875846626,800,382,210000,219895.287958115,6.88927988723264,TRUE,NA
"Beta right-high",2,302123,26,333,210000,99964,10550,0.428474593177882,333,151,210000,231556.291390728,10.2488712786515,TRUE,NA
"Beta right-high",2,302123,26,800,210000,99964,10550,0.516461504736275,800,359,210000,233983.286908078,7.00994437187391,TRUE,NA
"Beta right-high",2,302123,27,333,210000,104179,10567,0.434415611774957,333,173,210000,202109.826589595,9.82942852517615,TRUE,NA
"Beta right-high",2,302123,27,800,210000,104179,10567,0.518037599571169,800,404,210000,207920.792079208,6.78503073986764,TRUE,NA
"Beta right-high",2,302123,28,333,210000,109589,10520,0.445123062702167,333,207,210000,168913.043478261,9.33399034001082,TRUE,NA
"Beta right-high",2,302123,28,800,210000,109589,10520,0.52799122536805,800,445,210000,188764.04494382,6.61483764016802,TRUE,NA
"Beta right-high",2,302123,29,333,210000,104409,10459,0.430120859712317,333,174,210000,200948.275862069,9.8125155434919,TRUE,NA
"Beta right-high",2,302123,29,800,210000,104409,10459,0.516465229431817,800,380,210000,221052.631578947,6.89927216212756,TRUE,NA
"Beta right-high",2,302123,30,333,210000,105055,10656,0.430678015279459,333,200,210000,174825,9.42412844370524,TRUE,NA
"Beta right-high",2,302123,30,800,210000,105055,10656,0.516899040067752,800,481,210000,174636.174636175,6.48646187712877,TRUE,NA
"Beta right-high",2,302123,31,333,210000,102103,10485,0.430924375484147,333,177,210000,197542.372881356,9.76275432778563,TRUE,NA
"Beta right-high",2,302123,31,800,210000,102103,10485,0.517409883320887,800,396,210000,212121.212121212,6.82178071664205,TRUE,NA
"Beta right-high",2,302123,32,333,210000,106961,10702,0.423440363255621,333,159,210000,219905.660377358,10.0850026615991,TRUE,NA
"Beta right-high",2,302123,32,800,210000,106961,10702,0.513851882223005,800,408,210000,205882.352941176,6.76712426478136,TRUE,NA
"Beta right-high",2,302123,33,333,210000,104127,10579,0.429381529591526,333,163,210000,214509.202453988,10.0081911539992,TRUE,NA
"Beta right-high",2,302123,33,800,210000,104127,10579,0.520022166951048,800,413,210000,203389.830508475,6.74516433854333,TRUE,NA
"Beta right-high",2,302123,34,333,210000,107113,10696,0.427678134503266,333,155,210000,225580.64516129,10.1651525298793,TRUE,NA
"Beta right-high",2,302123,34,800,210000,107113,10696,0.516515780130576,800,374,210000,224598.930481283,6.92980048831585,TRUE,NA
"Beta right-high",2,302123,35,333,210000,101197,10597,0.430127921351918,333,174,210000,200948.275862069,9.8125155434919,TRUE,NA
"Beta right-high",2,302123,35,800,210000,101197,10597,0.519651758576346,800,411,210000,204379.562043796,6.75389273950461,TRUE,NA
"Beta right-high",2,302123,36,333,210000,106688,10348,0.430959315201722,333,164,210000,213201.219512195,9.98948480551183,TRUE,NA
"Beta right-high",2,302123,36,800,210000,106688,10348,0.513535273177023,800,391,210000,214833.759590793,6.84540827589973,TRUE,NA
"Beta right-high",2,302123,37,333,210000,104684,10513,0.424047519049298,333,168,210000,208125,9.91655214513914,TRUE,NA
"Beta right-high",2,302123,37,800,210000,104684,10513,0.516839569360806,800,423,210000,198581.560283688,6.7025986626053,TRUE,NA
"Beta right-high",2,302123,38,333,210000,97093,10446,0.42763364067637,333,145,210000,241137.931034483,10.3817009283081,TRUE,NA
"Beta right-high",2,302123,38,800,210000,97093,10446,0.521451374821302,800,377,210000,222811.671087533,6.91443170711925,TRUE,NA
"Beta right-high",2,302123,39,333,210000,106978,10506,0.430009047966515,333,181,210000,193176.79558011,9.69859864660789,TRUE,NA
"Beta right-high",2,302123,39,800,210000,106978,10506,0.515080331209828,800,401,210000,209476.309226933,6.79866330639878,TRUE,NA
"Beta right-high",2,302123,40,333,210000,102027,10377,0.433785529155205,333,171,210000,204473.684210526,9.86375836520729,TRUE,NA
"Beta right-high",2,302123,40,800,210000,102027,10377,0.518871356462924,800,392,210000,214285.714285714,6.84064112310072,TRUE,NA
"Beta right-high",2,302123,41,333,210000,106528,10606,0.42627025994637,333,177,210000,197542.372881356,9.76275432778563,TRUE,NA
"Beta right-high",2,302123,41,800,210000,106528,10606,0.514342982977893,800,411,210000,204379.562043796,6.75389273950461,TRUE,NA
"Beta right-high",2,302123,42,333,210000,101486,10487,0.434396489907764,333,197,210000,177487.30964467,9.46443966874167,TRUE,NA
"Beta right-high",2,302123,42,800,210000,101486,10487,0.5226023646758,800,440,210000,190909.090909091,6.63411181852528,TRUE,NA
"Beta right-high",2,302123,43,333,210000,99078,10578,0.435996238895663,333,146,210000,239486.301369863,10.3589259872047,TRUE,NA
"Beta right-high",2,302123,43,800,210000,99078,10578,0.520142030629194,800,381,210000,220472.440944882,6.89426472174727,TRUE,NA
"Beta right-high",2,302123,44,333,210000,105190,10512,0.427184186801361,333,167,210000,209371.25748503,9.93450735791223,TRUE,NA
"Beta right-high",2,302123,44,800,210000,105190,10512,0.51539783734637,800,389,210000,215938.303341902,6.8550060370112,TRUE,NA
"Beta right-high",2,302123,45,333,210000,106386,10434,0.428507944536842,333,162,210000,215833.333333333,10.027092898003,TRUE,NA
"Beta right-high",2,302123,45,800,210000,106386,10434,0.514820885338535,800,371,210000,226415.094339623,6.94538298375246,TRUE,NA
"Beta right-high",2,302123,46,333,210000,103674,10412,0.426420138614403,333,164,210000,213201.219512195,9.98948480551183,TRUE,NA
"Beta right-high",2,302123,46,800,210000,103674,10412,0.51867948419676,800,429,210000,195804.195804196,6.67788815445777,TRUE,NA
"Beta right-high",2,302123,47,333,210000,105316,10608,0.426884135635511,333,156,210000,224134.615384615,10.144789846321,TRUE,NA
"Beta right-high",2,302123,47,800,210000,105316,10608,0.516559257078398,800,367,210000,228882.833787466,6.96650007512336,TRUE,NA
"Beta right-high",2,302123,48,333,210000,100981,10479,0.428733243855657,333,155,210000,225580.64516129,10.1651525298793,TRUE,NA
"Beta right-high",2,302123,48,800,210000,100981,10479,0.519060376822642,800,394,210000,213197.969543147,6.83116955969639,TRUE,NA
"Beta right-high",2,302123,49,333,210000,103991,10370,0.436869443481803,333,167,210000,209371.25748503,9.93450735791223,TRUE,NA
"Beta right-high",2,302123,49,800,210000,103991,10370,0.521142102385199,800,418,210000,200956.937799043,6.72366060040962,TRUE,NA
"Beta right-high",2,302123,50,333,210000,100893,10464,0.432279499492976,333,160,210000,218531.25,10.0654953640372,TRUE,NA
"Beta right-high",2,302123,50,800,210000,100893,10464,0.518305349163137,800,367,210000,228882.833787466,6.96650007512336,TRUE,NA
"Beta right-high",2,302123,51,333,210000,108602,10641,0.430176822302547,333,194,210000,180231.958762887,9.50581867468717,TRUE,NA
"Beta right-high",2,302123,51,800,210000,108602,10641,0.521308232979344,800,447,210000,187919.463087248,6.60723327472762,TRUE,NA
"Beta right-high",2,302123,52,333,210000,102761,10564,0.429326417009227,333,161,210000,217173.913043478,10.0461932176168,TRUE,NA
"Beta right-high",2,302123,52,800,210000,102761,10564,0.521474727856616,800,433,210000,193995.381062356,6.66174565073848,TRUE,NA
"Beta right-high",2,302123,53,333,210000,106035,10632,0.424036732384216,333,162,210000,215833.333333333,10.027092898003,TRUE,NA
"Beta right-high",2,302123,53,800,210000,106035,10632,0.518790951025179,800,396,210000,212121.212121212,6.82178071664205,TRUE,NA
"Beta right-high",2,302123,54,333,210000,98888,10567,0.42858479434731,333,164,210000,213201.219512195,9.98948480551183,TRUE,NA
"Beta right-high",2,302123,54,800,210000,98888,10567,0.518142464581468,800,372,210000,225806.451612903,6.94016479080515,TRUE,NA
"Beta right-high",2,302123,55,333,210000,108257,10527,0.431681738959893,333,203,210000,172241.379310345,9.38484313493286,TRUE,NA
"Beta right-high",2,302123,55,800,210000,108257,10527,0.522178583820232,800,443,210000,189616.25282167,6.62250181763473,TRUE,NA
"Beta right-high",2,302123,56,333,210000,102711,10356,0.426629802284033,333,162,210000,215833.333333333,10.027092898003,TRUE,NA
"Beta right-high",2,302123,56,800,210000,102711,10356,0.517314497727714,800,394,210000,213197.969543147,6.83116955969639,TRUE,NA
"Beta right-high",2,302123,57,333,210000,101012,10504,0.426720673893205,333,166,210000,210632.530120482,9.95264591849202,TRUE,NA
"Beta right-high",2,302123,57,800,210000,101012,10504,0.517976436338021,800,404,210000,207920.792079208,6.78503073986764,TRUE,NA
"Beta right-high",2,302123,58,333,210000,102352,10549,0.428449527009156,333,164,210000,213201.219512195,9.98948480551183,TRUE,NA
"Beta right-high",2,302123,58,800,210000,102352,10549,0.5167275854122,800,399,210000,210526.315789474,6.80785014046491,TRUE,NA
"Beta right-high",2,302123,59,333,210000,110119,10531,0.423928720555737,333,149,210000,234664.429530201,10.2921470492403,TRUE,NA
"Beta right-high",2,302123,59,800,210000,110119,10531,0.518121062722903,800,390,210000,215384.615384615,6.85019653254194,TRUE,NA
"Beta right-high",2,302123,60,333,210000,107474,10401,0.429896870648528,333,170,210000,205676.470588235,9.88118041203675,TRUE,NA
"Beta right-high",2,302123,60,800,210000,107474,10401,0.519074137904628,800,415,210000,202409.638554217,6.73650892047155,TRUE,NA
"Beta right-high",2,302123,61,333,210000,105993,10462,0.425576101145429,333,161,210000,217173.913043478,10.0461932176168,TRUE,NA
"Beta right-high",2,302123,61,800,210000,105993,10462,0.516181896056617,800,408,210000,205882.352941176,6.76712426478136,TRUE,NA
"Beta right-high",2,302123,62,333,210000,108190,10480,0.417817425365349,333,152,210000,230032.894736842,10.2275935883112,TRUE,NA
"Beta right-high",2,302123,62,800,210000,108190,10480,0.511198502268205,800,377,210000,222811.671087533,6.91443170711925,TRUE,NA
"Beta right-high",2,302123,63,333,210000,108215,10650,0.426196620546202,333,153,210000,228529.411764706,10.2065505459796,TRUE,NA
"Beta right-high",2,302123,63,800,210000,108215,10650,0.513081732753392,800,387,210000,217054.263565891,6.86468937207488,TRUE,NA
"Beta right-high",2,302123,64,333,210000,106860,10543,0.421325978584919,333,158,210000,221297.46835443,10.1047185098824,TRUE,NA
"Beta right-high",2,302123,64,800,210000,106860,10543,0.520322311751836,800,411,210000,204379.562043796,6.75389273950461,TRUE,NA
"Beta right-high",2,302123,65,333,210000,102171,10500,0.433079027225838,333,196,210000,178392.857142857,9.47811189460851,TRUE,NA
"Beta right-high",2,302123,65,800,210000,102171,10500,0.519628384984924,800,412,210000,203883.495145631,6.74951935722968,TRUE,NA
"Beta right-high",2,302123,66,333,210000,105481,10468,0.424496602671088,333,168,210000,208125,9.91655214513914,TRUE,NA
"Beta right-high",2,302123,66,800,210000,105481,10468,0.518906626394845,800,433,210000,193995.381062356,6.66174565073848,TRUE,NA
"Beta right-high",2,302123,67,333,210000,98420,10839,0.423835740452984,333,171,210000,204473.684210526,9.86375836520729,TRUE,NA
"Beta right-high",2,302123,67,800,210000,98420,10839,0.514185519627988,800,403,210000,208436.724565757,6.78955541070708,TRUE,NA
"Beta right-high",2,302123,68,333,210000,109560,10496,0.430027780303631,333,157,210000,222707.006369427,10.1246463858931,TRUE,NA
"Beta right-high",2,302123,68,800,210000,109560,10496,0.524563675479769,800,443,210000,189616.25282167,6.62250181763473,TRUE,NA
"Beta right-high",2,302123,69,333,210000,102039,10518,0.430127161228339,333,169,210000,206893.49112426,9.898777427369,TRUE,NA
"Beta right-high",2,302123,69,800,210000,102039,10518,0.519115485410331,800,389,210000,215938.303341902,6.8550060370112,TRUE,NA
"Beta right-high",2,302123,70,333,210000,106155,10495,0.435390566829998,333,172,210000,203284.88372093,9.84650861001883,TRUE,NA
"Beta right-high",2,302123,70,800,210000,106155,10495,0.524661027392434,800,436,210000,192660.550458716,6.64980802053246,TRUE,NA
"Beta right-high",2,302123,71,333,210000,108904,10512,0.44234947357591,333,198,210000,176590.909090909,9.45088606578794,TRUE,NA
"Beta right-high",2,302123,71,800,210000,108904,10512,0.523532090474998,800,440,210000,190909.090909091,6.63411181852528,TRUE,NA
"Beta right-high",2,302123,72,333,210000,104801,10508,0.431644200883399,333,184,210000,190027.173913043,9.65204760713552,TRUE,NA
"Beta right-high",2,302123,72,800,210000,104801,10508,0.520102983605387,800,395,210000,212658.227848101,6.82646486767687,TRUE,NA
"Beta right-high",2,302123,73,333,210000,104276,10491,0.427009949416092,333,159,210000,219905.660377358,10.0850026615991,TRUE,NA
"Beta right-high",2,302123,73,800,210000,104276,10491,0.516974792769709,800,422,210000,199052.132701422,6.70677637601546,TRUE,NA
"Beta right-high",2,302123,74,333,210000,107618,10498,0.436609553034553,333,175,210000,199800,9.79576715047429,TRUE,NA
"Beta right-high",2,302123,74,800,210000,107618,10498,0.516351838794372,800,396,210000,212121.212121212,6.82178071664205,TRUE,NA
"Beta right-high",2,302123,75,333,210000,101851,10385,0.422216931596497,333,147,210000,237857.142857143,10.3364117472074,TRUE,NA
"Beta right-high",2,302123,75,800,210000,101851,10385,0.516889393372029,800,373,210000,225201.072386059,6.93497068255915,TRUE,NA
"Beta right-high",2,302123,76,333,210000,107888,10514,0.430406575819046,333,162,210000,215833.333333333,10.027092898003,TRUE,NA
"Beta right-high",2,302123,76,800,210000,107888,10514,0.523338969752393,800,401,210000,209476.309226933,6.79866330639878,TRUE,NA
"Beta right-high",2,302123,77,333,210000,101708,10596,0.42665834368046,333,148,210000,236250,10.3141536003213,TRUE,NA
"Beta right-high",2,302123,77,800,210000,101708,10596,0.515334932293759,800,366,210000,229508.196721311,6.97184131094568,TRUE,NA
"Beta right-high",2,302123,78,333,210000,103304,10594,0.42860718080753,333,156,210000,224134.615384615,10.144789846321,TRUE,NA
"Beta right-high",2,302123,78,800,210000,103304,10594,0.520030810644459,800,391,210000,214833.759590793,6.84540827589973,TRUE,NA
"Beta right-high",2,302123,79,333,210000,104408,10510,0.428467666737915,333,140,210000,249750,10.4996556301636,TRUE,NA
"Beta right-high",2,302123,79,800,210000,104408,10510,0.516678868298247,800,384,210000,218750,6.87937741079022,TRUE,NA
"Beta right-high",2,302123,80,333,210000,105179,10444,0.424774334790077,333,159,210000,219905.660377358,10.0850026615991,TRUE,NA
"Beta right-high",2,302123,80,800,210000,105179,10444,0.5188338859212,800,421,210000,199524.940617577,6.71097131677406,TRUE,NA
"Beta right-high",2,302123,81,333,210000,104725,10466,0.440308753607014,333,185,210000,189000,9.6368174714222,TRUE,NA
"Beta right-high",2,302123,81,800,210000,104725,10466,0.523289527490628,800,419,210000,200477.326968974,6.71941331829732,TRUE,NA
"Beta right-high",2,302123,82,333,210000,103829,10552,0.432223587373232,333,180,210000,194250,9.71440952806755,TRUE,NA
"Beta right-high",2,302123,82,800,210000,103829,10552,0.519380654541307,800,441,210000,190476.19047619,6.63022653118845,TRUE,NA
"Beta right-high",2,302123,83,333,210000,108914,10564,0.425394674319972,333,144,210000,242812.5,10.4047412926943,TRUE,NA
"Beta right-high",2,302123,83,800,210000,108914,10564,0.514593334604321,800,386,210000,217616.580310881,6.86956349739337,TRUE,NA
"Beta right-high",2,302123,84,333,210000,101437,10446,0.429876994401171,333,147,210000,237857.142857143,10.3364117472074,TRUE,NA
"Beta right-high",2,302123,84,800,210000,101437,10446,0.520073414738436,800,361,210000,232686.980609418,6.99892834070722,TRUE,NA
"Beta right-high",2,302123,85,333,210000,108584,10538,0.434367515246078,333,185,210000,189000,9.6368174714222,TRUE,NA
"Beta right-high",2,302123,85,800,210000,108584,10538,0.521515770065717,800,439,210000,191343.963553531,6.63801251683109,TRUE,NA
"Beta right-high",2,302123,86,333,210000,103210,10583,0.429159585118782,333,178,210000,196432.584269663,9.74648512051155,TRUE,NA
"Beta right-high",2,302123,86,800,210000,103210,10583,0.514599969747498,800,386,210000,217616.580310881,6.86956349739337,TRUE,NA
"Beta right-high",2,302123,87,333,210000,107165,10498,0.425599087427339,333,184,210000,190027.173913043,9.65204760713552,TRUE,NA
"Beta right-high",2,302123,87,800,210000,107165,10498,0.515184727306533,800,413,210000,203389.830508475,6.74516433854333,TRUE,NA
"Beta right-high",2,302123,88,333,210000,107460,10520,0.422423002494546,333,150,210000,233100,10.2703877039828,TRUE,NA
"Beta right-high",2,302123,88,800,210000,107460,10520,0.509621687965023,800,380,210000,221052.631578947,6.89927216212756,TRUE,NA
"Beta right-high",2,302123,89,333,210000,102698,10561,0.434512226599126,333,175,210000,199800,9.79576715047429,TRUE,NA
"Beta right-high",2,302123,89,800,210000,102698,10561,0.51898763208037,800,407,210000,206388.206388206,6.77157230364179,TRUE,NA
"Beta right-high",2,302123,90,333,210000,107515,10626,0.427225374057366,333,170,210000,205676.470588235,9.88118041203675,TRUE,NA
"Beta right-high",2,302123,90,800,210000,107515,10626,0.513623446039192,800,400,210000,210000,6.80324679057169,TRUE,NA
"Beta right-high",2,302123,91,333,210000,106632,10596,0.432520480820672,333,168,210000,208125,9.91655214513914,TRUE,NA
"Beta right-high",2,302123,91,800,210000,106632,10596,0.52585173230687,800,454,210000,185022.026431718,6.58107883340457,TRUE,NA
"Beta right-high",2,302123,92,333,210000,100780,10592,0.418269134476929,333,135,210000,259000,10.6248892228356,TRUE,NA
"Beta right-high",2,302123,92,800,210000,100780,10592,0.511610737627469,800,357,210000,235294.117647059,7.02106625629019,TRUE,NA
"Beta right-high",2,302123,93,333,210000,104491,10493,0.433539320715193,333,160,210000,218531.25,10.0654953640372,TRUE,NA
"Beta right-high",2,302123,93,800,210000,104491,10493,0.5239746644843,800,419,210000,200477.326968974,6.71941331829732,TRUE,NA
"Beta right-high",2,302123,94,333,210000,99249,10543,0.425226530115829,333,152,210000,230032.894736842,10.2275935883112,TRUE,NA
"Beta right-high",2,302123,94,800,210000,99249,10543,0.512693945622644,800,356,210000,235955.056179775,7.02666738460513,TRUE,NA
"Beta right-high",2,302123,95,333,210000,102008,10505,0.429538558045199,333,163,210000,214509.202453988,10.0081911539992,TRUE,NA
"Beta right-high",2,302123,95,800,210000,102008,10505,0.524113928297757,800,416,210000,201923.076923077,6.73220828791605,TRUE,NA
"Beta right-high",2,302123,96,333,210000,105670,10304,0.424197887998676,333,157,210000,222707.006369427,10.1246463858931,TRUE,NA
"Beta right-high",2,302123,96,800,210000,105670,10304,0.519106157602403,800,401,210000,209476.309226933,6.79866330639878,TRUE,NA
"Beta right-high",2,302123,97,333,210000,107383,10379,0.421321849569005,333,149,210000,234664.429530201,10.2921470492403,TRUE,NA
"Beta right-high",2,302123,97,800,210000,107383,10379,0.515123067050191,800,392,210000,214285.714285714,6.84064112310072,TRUE,NA
"Beta right-high",2,302123,98,333,210000,100461,10355,0.427630427795248,333,147,210000,237857.142857143,10.3364117472074,TRUE,NA
"Beta right-high",2,302123,98,800,210000,100461,10355,0.520581870367123,800,380,210000,221052.631578947,6.89927216212756,TRUE,NA
"Beta right-high",2,302123,99,333,210000,106882,10344,0.430568389023308,333,190,210000,184026.315789474,9.56272847417632,TRUE,NA
"Beta right-high",2,302123,99,800,210000,106882,10344,0.517078684151166,800,440,210000,190909.090909091,6.63411181852528,TRUE,NA
"Beta right-high",2,302123,100,333,210000,113387,10639,0.421701204227888,333,167,210000,209371.25748503,9.93450735791223,TRUE,NA
"Beta right-high",2,302123,100,800,210000,113387,10639,0.513048144143907,800,389,210000,215938.303341902,6.8550060370112,TRUE,NA
"Beta right-high",2,302123,101,333,210000,107686,10567,0.428794570106888,333,170,210000,205676.470588235,9.88118041203675,TRUE,NA
"Beta right-high",2,302123,101,800,210000,107686,10567,0.516729932197128,800,395,210000,212658.227848101,6.82646486767687,TRUE,NA
"Beta right-high",2,302123,102,333,210000,107838,10367,0.435321894578258,333,166,210000,210632.530120482,9.95264591849202,TRUE,NA
"Beta right-high",2,302123,102,800,210000,107838,10367,0.517660370530378,800,380,210000,221052.631578947,6.89927216212756,TRUE,NA
"Beta right-high",2,302123,103,333,210000,98016,10723,0.425583218106386,333,154,210000,227045.454545455,10.185738159727,TRUE,NA
"Beta right-high",2,302123,103,800,210000,98016,10723,0.511588188525683,800,374,210000,224598.930481283,6.92980048831585,TRUE,NA
"Beta right-high",2,302123,104,333,210000,104976,10450,0.435318555548727,333,181,210000,193176.79558011,9.69859864660789,TRUE,NA
"Beta right-high",2,302123,104,800,210000,104976,10450,0.519372816305743,800,419,210000,200477.326968974,6.71941331829732,TRUE,NA
"Beta right-high",2,302123,105,333,210000,110860,10479,0.438171254176138,333,195,210000,179307.692307692,9.49190435084053,TRUE,NA
"Beta right-high",2,302123,105,800,210000,110860,10479,0.523620825674934,800,447,210000,187919.463087248,6.60723327472762,TRUE,NA
"Beta right-high",2,302123,106,333,210000,106160,10448,0.430069549642992,333,168,210000,208125,9.91655214513914,TRUE,NA
"Beta right-high",2,302123,106,800,210000,106160,10448,0.520704719711379,800,397,210000,211586.901763224,6.81711696907119,TRUE,NA
"Beta right-high",2,302123,107,333,210000,99786,10450,0.429556992070737,333,134,210000,260932.835820896,10.6508714476843,TRUE,NA
"Beta right-high",2,302123,107,800,210000,99786,10450,0.516448568563315,800,347,210000,242074.92795389,7.07831976513202,TRUE,NA
"Beta right-high",2,302123,108,333,210000,107880,10417,0.428377668285984,333,165,210000,211909.090909091,9.97097074158352,TRUE,NA
"Beta right-high",2,302123,108,800,210000,107880,10417,0.519643723759827,800,440,210000,190909.090909091,6.63411181852528,TRUE,NA
"Beta right-high",2,302123,109,333,210000,111249,10347,0.428038840250141,333,174,210000,200948.275862069,9.8125155434919,TRUE,NA
